time,desired_output,sensed_output,plant_command
59.4,-0.911092743,-0.914119215,-0.442538224
59.45,-0.811369481,-0.973518112,-0.322371735
59.5,-0.679377272,-0.999046355,-0.201818194
59.55,-0.520293635,-0.989728042,-0.085539459
59.6,-0.340392679,-0.945801693,0.021829842
59.65,-0.146800395,-0.868719017,0.115867309
59.7,0.052785629,-0.761101068,0.192544908
59.75,0.250401126,-0.626652947,0.248400781
59.8,0.43813269,-0.470039676,0.28069347
59.85,0.60843529,-0.296727262,0.287531787
59.9,0.754436996,-0.112794266,0.267974349
59.95,0.870218581,0.075279737,0.222093859
60,0.951056516,0.260841506,0.151002506
60.05,0.993619285,0.437299349,0.056836336
60.1,0.99610873,0.598357911,-0.057301956
60.15,0.958340274,0.738244166,-0.187440657
60.2,0.881758309,0.851916442,-0.328874294
60.25,0.769385619,0.935248861,-0.476332057
60.3,0.625708386,0.985184364,-0.624173509
60.35,0.456500955,0.999850521,-0.76660436
60.4,0.268597047,0.978633646,-0.897904125
60.45,0.069616316,0.922208156,-1.012656729
60.5,-0.13234289,0.832519711,-1.105974791
60.55,-0.329032291,0.712722318,-1.173708299
60.6,-0.51239063,0.56707127,-1.212628797
60.65,-0.674875077,0.400775385,-1.220580964
60.7,-0.809773422,0.219813548,-1.196594579
60.75,-0.91148406,0.030721905,-1.1409513
60.8,-0.975752008,-0.159640807,-1.055202414
60.85,-0.999850862,-0.344341432,-0.942135595
60.9,-0.982702767,-0.516625116,-0.80569076
60.95,-0.924930982,-0.670163376,-0.65082722
61,-0.828842327,-0.799288367,-0.483346339
61.05,-0.69833971,-0.89920463,-0.309675892
61.1,-0.538767844,-0.966170328,-0.136624008
61.15,-0.356698052,-0.997641011,0.028887951
61.2,-0.159660655,-0.992370272,0.180103133
61.25,0.044164277,-0.950463189,0.310706441
61.3,0.246285238,-0.873380143,0.415089869
61.35,0.438252707,-0.76389043,0.488594799
61.4,0.612013018,-0.625976937,0.52772075
61.45,0.76024782,-0.464694996,0.530291257
61.5,0.876684778,-0.285990255,0.495569083
61.55,0.956366224,-0.096482008,0.424314892
61.6,0.995864126,0.096780235,0.318785714
61.65,0.993431912,0.286578053,0.18267195
61.7,0.949086249,0.465793653,0.020974183
61.75,0.864614804,0.627677605,-0.160176423
61.8,0.743509085,0.766104662,-0.353747899
61.85,0.590824654,0.875807938,-0.552078977
61.9,0.412974091,0.952582395,-0.747181956
61.95,0.217461018,0.993449685,-0.931065014
62,0.01256604,0.996777759,-1.096060982
62.05,-0.19300235,0.962350297,-1.235149051
62.1,-0.390477273,0.891382891,-1.342255872
62.15,-0.571407737,0.786484876,-1.412523102
62.2,-0.728021681,0.651567802,-1.442529552
62.25,-0.853562164,0.491703549,-1.43045777
62.3,-0.942582051,0.31293708,-1.376196987
62.35,-0.991184235,0.122060598,-1.28137688
62.4,-0.997196638,-0.073642577,-1.149329376
62.45,-0.960273963,-0.266674834,-0.984978714
62.5,-0.881921264,-0.44961133,-0.794662987
62.55,-0.765437728,-0.615386308,-0.585893363
62.6,-0.615782498,-0.757567628,-0.367059914
62.65,-0.43936778,-0.870608768,-0.147095445
62.7,-0.243787668,-0.950068374,0.064889313
62.75,-0.037493972,-0.992788524,0.259984268
62.8,0.170567219,-0.997024448,0.429856582
62.85,0.371342717,-0.96252021,0.567109355
62.9,0.55606644,-0.89052695,0.665606881
62.95,0.716643471,-0.783762451,0.720752105
63,0.846007106,-0.646313117,0.729703636
63.05,0.938433044,-0.483481687,0.691522038
63.1,0.989796633,-0.301586185,0.607237935
63.15,0.99776144,-0.107717576,0.479837658
63.2,0.961890349,0.090534687,0.314165611
63.25,0.883673735,0.285378715,0.116746082
63.3,0.766472829,0.469126304,-0.104469263
63.35,0.615380179,0.634497157,-0.340418684
63.4,0.437002741,0.7749091,-0.581299977
63.45,0.239176638,0.884742708,-0.816977426
63.5,0.030625739,0.959569579,-1.037409262
63.55,-0.179421231,0.996334876,-1.233077602
63.6,-0.381638305,0.993486475,-1.39540243
63.65,-0.56701667,0.951045084,-1.517121523
63.7,-0.727267435,0.870612052,-1.592619389
63.75,-0.85519469,0.755313983,-1.618190217
63.8,-0.94502199,0.609685859,-1.5922224
63.85,-0.992657298,0.439496817,-1.515295414
63.9,-0.995884082,0.251525098,-1.390183467
63.95,-0.954469434,0.053290792,-1.221764306
64,-0.870183755,-0.147243207,-1.016835653
64.05,-0.746730478,-0.34199022,-0.783845824
64.1,-0.589588326,-0.523066054,-0.532548947
64.15,-0.405772579,-0.683109356,-0.273598629
64.2,-0.203525554,-0.815582995,-0.01809689
64.25,0.008050244,-0.915044078,0.222882624
64.3,0.219400093,-0.97737131,0.438776677
64.35,0.42094795,-0.999940093,0.619998701
64.4,0.603530893,-0.981737742,0.758368593
64.45,0.758817365,-0.923413615,0.847486673
64.5,0.879690076,-0.82726153,0.883034525
64.55,0.960575856,-0.697134628,0.862988452
64.6,0.997707015,-0.538295598,0.787734871
64.65,0.989301761,-0.357207871,0.660081154
64.7,0.935654854,-0.161275904,0.485159959
64.75,0.839133669,0.041455177,0.270229781
64.8,0.704079176,0.242628489,0.024379085
64.85,0.53661569,0.433919494,-0.241854188
64.9,0.344377489,0.607381136,-0.516932046
64.95,0.136164281,0.755775706,-0.788815753
65,-0.078459096,0.8728795,-1.045493515
65.05,-0.289600666,0.953747362,-1.275513388
65.1,-0.487497015,0.99492573,-1.468497741
65.15,-0.662965725,0.994604845,-1.615616032
65.2,-0.807833548,0.952703244,-1.709994207
65.25,-0.915320265,0.870880427,-1.747041554
65.3,-0.980360079,0.752476549,-1.724679287
65.35,-0.99984511,0.602381074,-1.643459295
65.4,-0.972779114,0.426835311,-1.506566318
65.45,-0.900333584,0.23317661,-1.319701935
65.5,-0.785802924,0.029534529,-1.090854084
65.55,-0.634460065,-0.175508577,-0.829961047
65.6,-0.453318568,-0.373278475,-0.548483749
65.65,-0.250811707,-0.555376332,-0.258904555
65.7,-0.036403014,-0.714036813,0.025825658
65.75,0.1798539,-0.842461683,0.292867726
65.8,0.387785874,-0.935114481,0.530075725
65.85,0.577579115,-0.987963374,0.726553377
65.9,0.740243944,-0.998661371,0.873159717
65.95,0.868043314,-0.966655655,0.962940361
66,0.954864545,-0.89322077,0.991463809
66.05,0.99651626,-0.781413582,0.957046283
66.1,0.9909359,-0.635951322,0.860853495
66.15,0.938297309,-0.463017302,0.706873231
66.2,0.841012575,-0.270002103,0.501758501
66.25,0.703627274,-0.065190871,0.254546936
66.3,0.532613365,0.142590203,-0.023732094
66.35,0.336068895,0.34435323,-0.320545842
66.4,0.123338217,0.531337545,-0.622420631
66.45,-0.095429662,0.695391407,-0.915553253
66.5,-0.309763857,0.829329764,-1.18644363
66.55,-0.50937263,0.927252329,-1.422519716
66.6,-0.684638705,0.984807729,-1.612725599
66.65,-0.827084989,0.999391741,-1.748045116
66.7,-0.92978805,0.970270395,-1.821935967
66.75,-0.987719037,0.898621925,-1.830653152
66.8,-0.99799504,0.787495046,-1.773445478
66.85,-0.960028118,0.641684729,-1.652614594
66.9,-0.87556404,0.467530238,-1.473432335
66.95,-0.748608093,0.272643723,-1.243918714
67,-0.585240754,0.065580771,-0.974489485
67.05,-0.393331427,-0.144532971,-0.677488402
67.1,-0.182163449,-0.348402926,-0.366624919
67.15,0.038011965,-0.5369769,-0.056342761
67.2,0.256471568,-0.701848373,0.23885166
67.25,0.462541843,-0.835633761,0.505069757
67.3,0.646121315,-0.93230662,0.729698227
67.35,0.798177845,-0.987473525,0.902002165
67.4,0.911196312,-0.998578806,1.01364479
67.45,0.979554363,-0.965028412,1.059098333
67.5,0.99980724,-0.88822667,1.035925541
67.55,0.970867021,-0.771523599,0.944917147
67.6,0.894066693,-0.620074403,0.790077367
67.65,0.773105113,-0.440616776,0.578456625
67.7,0.613874708,-0.24117537,0.319837985
67.75,0.424179666,-0.030706204,0.026290838
67.8,0.213357785,0.181303394,-0.288388104
67.85,-0.008175904,0.385261565,-0.609320877
67.9,-0.229441623,0.571906255,-0.92125126
67.95,-0.439438332,0.732727446,-1.209271547
68,-0.627691361,0.860357974,-1.459538434
68.05,-0.784776911,0.948914874,-1.659943497
68.1,-0.902797065,0.994275274,-1.800705596
68.15,-0.975781224,0.994273705,-1.874855924
68.2,-0.99999336,0.94881116,-1.878591338
68.25,-0.974129032,0.859870204,-1.811477698
68.3,-0.899391519,0.731434661,-1.676492029
68.35,-0.779442396,0.569316838,-1.479900024
68.4,-0.62022819,0.380899453,-1.230973366
68.45,-0.429690971,0.174803522,-0.941559174
68.5,-0.217376691,-0.0395031,-0.625521207
68.55,0.006039675,-0.252138867,-0.298078916
68.6,0.229288731,-0.453263682,0.024924345
68.65,0.441074366,-0.633535092,0.327788824
68.7,0.630646009,-0.784544374,0.595724413
68.75,0.788346428,-0.899212052,0.815577721
68.8,0.906107056,-0.972124138,0.976484248
68.85,0.977865296,-0.999792906,1.070413015
68.9,0.999882001,-0.980829445,1.092576036
68.95,0.970942251,-0.916019203,1.041681352
69,0.892428378,-0.80829622,0.920015882
69.05,0.76826062,-0.662616447,0.733352634
69.1,0.604707545,-0.485735292,0.490685396
69.15,0.410075059,-0.285899115,0.203802657
69.2,0.194289138,-0.072464495,-0.113279468
69.25,-0.031607011,0.144537323,-0.444998323
69.3,-0.256016063,0.354870666,-0.775006919
69.35,-0.467381379,0.548578395,-1.086980043
69.4,-0.654783028,0.716454794,-1.365424511
69.45,-0.808504261,0.850485878,-1.596453251
69.5,-0.920538948,0.944235946,-1.768484322
69.55,-0.9850133,0.993161556,-1.872829407
69.6,-0.998499438,0.994837384,-1.904141511
69.65,-0.960203797,0.949082513,-1.860698381
69.7,-0.872019728,0.857980301,-1.744506225
69.75,-0.738440629,0.725790075,-1.561217162
69.8,-0.566337193,0.558753996,-1.319863189
69.85,-0.364609457,0.364807566,-1.032418683
69.9,-0.143730981,0.153206915,-0.713212223
69.95,0.084791754,-0.065909846,-0.378216308
70,0.309016994,-0.282006576,-0.044249956
70.05,0.517191489,-0.484655368,0.271866122
70.1,0.698367817,-0.664040823,0.554159339
70.15,0.842982806,-0.811437926,0.788316988
70.2,0.943366343,-0.91964013,0.962418477
70.25,0.99415332,-0.983316515,1.067550268
70.3,0.992576325,-0.999280076,1.098271416
70.35,0.938622829,-0.966653403,1.052904961
70.4,0.835047648,-0.886922877,0.933639109
70.45,0.687239035,-0.76387786,0.746431754
70.5,0.502944523,-0.603436955,0.500721884
70.55,0.29187011,-0.413368967,0.208961355
70.6,0.065173237,-0.202921421,-0.114010153
70.65,-0.165124207,0.017625857,-0.451715943
70.7,-0.386772123,0.237460715,-0.78688112
70.75,-0.587944091,0.445768029,-1.102316816
70.8,-0.757870229,0.632262559,-1.381804548
70.85,-0.887417068,0.787699033,-1.610935093
70.9,-0.969583059,0.904334068,-1.777858244
70.95,-0.999882603,0.976316687,-1.873904105
71,-0.976597262,0.999987524,-1.894042938
71.05,-0.900879762,0.974071155,-1.837158704
71.1,-0.776704225,0.899751163,-1.70612095
71.15,-0.610664277,0.780623309,-1.507650043
71.2,-0.411628886,0.622528186,-1.251981518
71.25,-0.190273572,0.43327079,-0.952345796
71.3,0.041488527,0.222240151,-0.624289317
71.35,0.271145632,-5.27E-05,-0.2848716
71.4,0.486262178,-0.222495906,0.048220507
71.45,0.675153223,-0.433931382,0.357595477
71.5,0.827521778,-0.62371522,0.6270685
71.55,0.935024169,-0.782255742,0.842513681
71.6,0.991732194,-0.901501893,0.992611918
71.65,0.994466203,-0.975356954,1.069454478
71.7,0.94298008,-0.999996081,1.068969651
71.75,0.83998703,-0.974070871,0.991148951
71.8,0.691023721,-0.8987897,0.840059803
71.85,0.504159139,-0.777868841,0.623642847
71.9,0.289563079,-0.617355813,0.353303403
71.95,0.058957047,-0.425333023,0.043317643
72,-0.175023059,-0.211515855,-0.289916021
72.05,-0.399518003,0.013235065,-0.628741357
72.1,-0.602152289,0.237463156,-0.955179149
72.15,-0.771718384,0.44969909,-1.251883012
72.2,-0.898800167,0.639048271,-1.503065261
72.25,-0.976300729,0.795752484,-1.695343246
72.3,-0.999844695,0.911696642,-1.818460423
72.35,-0.968031952,0.980834143,-1.865842924
72.4,-0.882527717,0.999508296,-1.834960904
72.45,-0.747982885,0.966652437,-1.727474301
72.5,-0.57178796,0.883857491,-1.549154055
72.55,-0.363673168,0.755302453,-1.309581925
72.6,-0.135176048,0.587550384,-1.021643975
72.65,0.100994655,0.389219458,-0.700844041
72.7,0.331663923,0.170545241,-0.364473408
72.75,0.543925257,-0.057143877,-0.030680902
72.8,0.72586436,-0.282011398,0.282506706
72.85,0.867231078,-0.492327545,0.558161093
72.9,0.960021523,-0.677082297,0.78137255
72.95,0.998937089,-0.826564558,0.940063631
73,0.981693729,-0.932876859,1.025651497
73.05,0.909163077,-0.990358112,1.033522157
73.1,0.78533638,-0.995891511,0.963289879
73.15,0.617112099,-0.949080534,0.818826608
73.2,0.41391806,-0.85228278,0.608058761
73.25,0.187188439,-0.710498787,0.342541474
73.3,-0.050275694,-0.531120621,0.036832682
73.35,-0.285026791,-0.32355248,-0.292299503
73.4,-0.503731761,-0.098722446,-0.626793245
73.45,-0.693930462,0.131489538,-0.948283394
73.5,-0.844748502,0.354877715,-1.239111554
73.55,-0.947523466,0.559557703,-1.483300198
73.6,-0.996308231,0.734600528,-1.667436841
73.65,-0.988221839,0.870619587,-1.781419009
73.7,-0.923626862,0.960278872,-1.819018173
73.75,-0.806121975,0.998694681,-1.778230627
73.8,-0.642348968,0.983708529,-1.661394985
73.85,-0.441624083,0.916015674,-1.475068823
73.9,-0.215413712,0.799141273,-1.229670359
73.95,0.023316358,0.639264333,-0.938904228
74,0.260841506,0.444897796,-0.619002527
74.05,0.483466493,0.22644093,-0.287822809
74.1,0.67831614,-0.004372769,0.036147084
74.15,0.834082766,-0.235103087,0.334821976
74.2,0.941686861,-0.453272643,0.591532351
74.25,0.994812135,-0.647042488,0.791960445
74.3,0.990283123,-0.805857168,0.924946546
74.35,0.928262368,-0.921023957,0.983119672
74.4,0.812254595,-0.986194285,0.963316458
74.45,0.648916363,-0.997720396,0.866763862
74.5,0.447681056,-0.954866878,0.699014536
74.55,0.220219915,-0.85986443,0.469637652
74.6,-0.020230476,-0.717801777,0.191681813
74.65,-0.259635751,-0.536360444,-0.119060269
74.7,-0.483982041,-0.325405799,-0.444944316
74.75,-0.68009734,-0.096455742,-0.767474034
74.8,-0.836427757,0.137944626,-1.068351206
74.85,-0.943722761,0.364908626,-1.330516667
74.9,-0.995588533,0.571916564,-1.539122787
74.95,-0.988875987,0.747508275,-1.682381722
75,-0.923879533,0.881921264,-1.752240546
75.05,-0.804333637,0.967638722,-1.744844074
75.1,-0.637206107,0.999816376,-1.660758203
75.15,-0.432299013,0.976563618,-1.504940205
75.2,-0.201679691,0.899062214,-1.2864569
75.25,0.041025537,0.771514804,-1.017966155
75.3,0.28143385,0.600924823,-0.714990838
75.35,0.505257541,0.396718898,-0.395026474
75.4,0.699154391,0.170231651,-0.076533606
75.45,0.851526133,-0.06591925,0.222127254
75.5,0.953217051,-0.298533616,0.48375663
75.55,0.998070375,-0.514566079,0.693311566
75.6,0.9833083,-0.701859115,0.838777706
75.65,0.909711765,-0.84983051,0.911866956
75.7,0.781587978,-0.950076216,0.908499723
75.75,0.606526252,-0.996854004,0.829043068
75.8,0.39495552,-0.987419746,0.678290247
75.85,0.159528849,-0.92219625,0.46518214
75.9,-0.085629073,-0.804763879,0.202286181
75.95,-0.325767001,-0.641672199,-0.094937382
76,-0.546394347,-0.442082054,-0.409039458
76.05,-0.734157218,-0.217257174,-0.721603779
76.1,-0.877650245,0.020066833,-1.014326559
76.15,-0.968114639,0.256401045,-1.270090882
76.2,-0.999979463,0.478268991,-1.473972561
76.25,-0.971212288,0.672976206,-1.614118097
76.3,-0.883456728,0.829339594,-1.682442629
76.35,-0.741947172,0.938334542,-1.675106268
76.4,-0.55520448,0.993622084,-1.592740147
76.45,-0.334529835,0.991924984,-1.440408237
76.5,-0.093326372,0.933230031,-1.227306605
76.55,0.153711067,0.820803662,-0.966217385
76.6,0.391489303,0.661018661,-0.672749353
76.65,0.605439158,0.463000594,-0.364409813
76.7,0.782410376,0.238113122,-0.0595627
76.75,0.91148406,-0.000689187,0.22366524
76.8,0.984652186,-0.239603978,0.468465011
76.85,0.997321567,-0.464777752,0.660348097
76.9,0.948610137,-0.663110123,0.788011207
76.95,0.841416008,-0.823018963,0.844010988
77,0.682253609,-0.935121605,0.825207879
77.05,0.480865585,-0.992791763,0.732952028
77.1,0.249633066,-0.992558777,0.572999624
77.15,0.002819576,-0.934324716,0.355164174
77.2,-0.24430559,-0.82138533,0.092723272
77.25,-0.476410848,-0.660252235,-0.198383798
77.3,-0.679054469,-0.460285348,-0.500519526
77.35,-0.839586208,-0.233155836,-0.795414733
77.4,-0.947941956,0.007830026,-1.065273839
77.45,-0.997281204,0.248507233,-1.293851914
77.5,-0.984426568,0.474683581,-1.467438122
77.55,-0.910076678,0.6729776,-1.575685673
77.6,-0.778777715,0.831613403,-1.612237567
77.65,-0.598653885,0.941125045,-1.575109721
77.7,-0.380912234,0.994928006,-1.466807756
77.75,-0.139151497,0.989722921,-1.294169936
77.8,0.111482808,0.925706372,-1.067945456
77.85,0.355244827,0.806574832,-0.80213351
77.9,0.576777402,0.639320077,-0.513123293
77.95,0.762081573,0.433826795,-0.218687397
78,0.899405252,0.202295059,0.063109786
78.05,0.979994411,-0.041479032,0.315021674
78.1,0.998658428,-0.282922427,0.52167887
78.15,0.954112631,-0.507555499,0.670532958
78.2,0.849074969,-0.7018618,0.752626382
78.25,0.690109154,-0.854104893,0.763140665
78.3,0.487222691,-0.955042704,0.701688811
78.35,0.253243852,-0.998495612,0.572333524
78.4,0.003015924,-0.981732961,0.383329809
78.45,-0.24754102,-0.905653364,0.146607639
78.5,-0.482441775,-0.774746444,-0.122973451
78.55,-0.686656866,-0.5968368,-0.408551701
78.6,-0.8470774,-0.382624222,-0.692314855
78.65,-0.953361765,-0.145046648,-0.956610825
78.7,-0.998609182,0.101496602,-1.185048052
78.75,-0.979815821,0.342015018,-1.363516799
78.8,-0.898082853,0.561838069,-1.481067428
78.85,-0.75856154,0.747512031,-1.530590555
78.9,-0.570137291,0.887627539,-1.50925628
78.95,-0.34487147,0.97352673,-1.418684736
79,-0.097235494,0.999845801,-1.264837049
79.05,0.15681456,0.964858558,-1.057633372
79.1,0.400863962,0.870598451,-0.810321855
79.15,0.619100117,0.722750069,-0.538638197
79.2,0.797339615,0.530315169,-0.2598087
79.25,0.923954654,0.30507228,0.00854027
79.3,0.990638085,0.060861823,0.249497429
79.35,0.992956309,-0.187260267,0.447935736
79.4,0.930652773,-0.423948926,0.591467709
79.45,0.807680756,-0.634519496,0.671226189
79.5,0.631961674,-0.805861632,0.68242085
79.55,0.414883021,-0.927260563,0.624634927
79.6,0.170567219,-0.991073967,0.50184316
79.65,-0.085042173,-0.993221301,0.322149713
79.7,-0.335218083,-0.933453786,0.097262694
79.75,-0.563544071,-0.815386666,-0.158261199
79.8,-0.754993479,-0.646290103,-0.42795362
79.85,-0.896922526,-0.436650126,-0.694493114
79.9,-0.97991148,-0.199525586,-0.940817374
79.95,-0.998397553,0.050259928,-1.151217771
80,-0.951056516,0.297041582,-1.312345781
80.05,-0.840906331,0.525294864,-1.414066506
80.1,-0.675124254,0.720613822,-1.450104246
80.15,-0.464587824,0.870624223,-1.418438463
80.2,-0.223168454,0.965773555,-1.321424524
80.25,0.033176983,0.999947051,-1.16563142
80.3,0.287457478,0.97086958,-0.961406948
80.35,0.522773099,0.880266439,-0.722198555
80.4,0.723439657,0.733771226,-0.463673926
80.45,0.876037902,0.540584901,-0.202698464
80.5,0.970316834,0.312906048,0.043763813
80.55,0.999889946,0.065167046,0.259754383
80.6,0.962676632,-0.186876429,0.431357353
80.65,0.861057703,-0.427145455,0.547601938
80.7,0.701732892,-0.640264132,0.601171337
80.75,0.495288103,-0.812546548,0.588871695
80.8,0.255499755,-0.932880933,0.511830481
80.85,-0.00157865,-0.993453561,0.375411363
80.9,-0.258687546,-0.990264809,0.188851246
80.95,-0.498518756,-0.923402763,-0.03535657
81,-0.704881854,-0.797055119,-0.282292458
81.05,-0.863800773,-0.619256829,-0.535598987
81.1,-0.964466173,-0.401388004,-0.778562669
81.15,-0.999978289,-0.157452836,-0.995217471
81.2,-0.967828726,0.096815256,-1.171397161
81.25,-0.870086991,0.344965463,-1.295666881
81.3,-0.713277362,0.570893532,-1.360072314
81.35,-0.507952608,0.75988907,-1.360656862
81.4,-0.267991764,0.899597967,-1.297712623
81.45,-0.009668101,0.980836714,-1.17574867
81.5,0.249450534,0.998204511,-1.003178886
81.55,0.491695,0.950451861,-0.79175036
81.6,0.700500836,0.840579915,-0.555750614
81.65,0.861544553,0.675662271,-0.311046752
81.7,0.963732063,0.466399022,-0.074020876
81.75,0.99997068,0.226430526,0.139526932
81.8,0.967670444,-0.028545659,0.315434537
81.85,0.868938762,-0.281797919,0.442121819
81.9,0.710453189,-0.516657394,0.511359577
81.95,0.503019192,-0.717616649,0.51881176
82,0.260841506,-0.871357714,0.464314708
82.05,0.000557633,-0.9676411,0.351874855
82.1,-0.259901204,-0.999996039,0.189385297
82.15,-0.502543956,-0.966164919,-0.011919371
82.2,-0.710563724,-0.868270792,-0.238232842
82.25,-0.869505705,-0.712694992,-0.474119195
82.3,-0.968277734,-0.509671065,-0.703563308
82.35,-0.999932352,-0.272620146,-0.911058234
82.4,-0.962164751,-0.017270361,-1.082655679
82.45,-0.85749029,0.23938246,-1.20690821
82.5,-0.693087363,0.480204361,-1.275639217
82.55,-0.480314584,0.689068219,-1.284488365
82.6,-0.233934101,0.851937499,-1.233195606
82.65,0.028906479,0.957815771,-1.125604676
82.7,0.289863765,0.99949735,-0.969386182
82.75,0.530677615,0.974067317,-0.775499567
82.8,0.734450447,0.883115608,-0.557431159
82.85,0.886837098,0.732648873,-0.330260838
82.9,0.977061188,0.532704031,-0.109621622
82.95,0.998685538,0.29668766,0.089376169
83,0.950081019,0.040484063,0.253182096
83.05,0.834559037,-0.218609162,0.370732754
83.1,0.660156376,-0.463047026,0.4342051
83.15,0.439085547,-0.676226139,0.439544209
83.2,0.18688754,-0.843616135,0.386729313
83.25,-0.078654838,-0.953756239,0.27976011
83.3,-0.338767479,-0.99904822,0.126364711
83.35,-0.575011678,-0.976290342,-0.062550096
83.4,-0.770593338,-0.88691417,-0.27366769
83.45,-0.911561578,-0.736906089,-0.492195798
83.5,-0.987810899,-0.536416853,-0.702900759
83.55,-0.993814427,-0.299083836,-0.891169656
83.6,-0.929034449,-0.041110602,-1.044026231
83.65,-0.797979083,0.219834618,-1.151029727
83.7,-0.609898995,0.465827012,-1.204994074
83.75,-0.378143757,0.679917384,-1.202477389
83.8,-0.119221928,0.847303729,-1.144007934
83.85,0.148369526,0.956360969,-1.034031145
83.9,0.405463888,0.999456806,-0.880581966
83.95,0.63359762,0.973495879,-0.69470599
84,0.816339251,0.880152791,-0.48967062
84.05,0.940478381,0.725775811,-0.280022157
84.1,0.996988401,0.520965803,-0.080555602
84.15,0.981692233,0.279857508,0.094729958
84.2,0.895581348,0.019151235,0.233616571
84.25,0.744763041,-0.243039224,0.326523656
84.3,0.540037622,-0.488443339,0.367174901
84.35,0.296134009,-0.699908202,0.353028929
84.4,0.03065714,-0.862601552,0.285443648
84.45,-0.237178114,-0.965058836,0.169563158
84.5,-0.487935834,-0.999999953,0.013935844
84.55,-0.703370511,-0.964856907,-0.170108617
84.6,-0.867758514,-0.86197344,-0.369278391
84.65,-0.969052148,-0.698460508,-0.569275929
84.7,-0.999771152,-0.48571552,-0.755823086
84.75,-0.957565073,-0.23863706,-0.915681477
84.8,-0.845403562,0.025411492,-1.037595043
84.85,-0.671378533,0.28781786,-1.113087448
84.9,-0.44813047,0.530031483,-1.137057448
84.95,-0.191938765,0.734876665,-1.108129924
85,0.078459096,0.887775222,-1.028737902
85.05,0.343234331,0.977791268,-0.904930299
85.1,0.58292024,0.998422804,-0.74591986
85.15,0.7798457,0.948082148,-0.563404538
85.2,0.919443084,0.830229029,-0.370711824
85.25,0.991333445,0.653144594,-0.181828333
85.3,0.990107586,0.429360174,-0.010385119
85.35,0.915743602,0.174779395,0.131327652
85.4,0.773627918,-0.092445524,0.233245301
85.45,0.574176038,-0.353204387,0.288248542
85.5,0.332078819,-0.58879508,0.292666773
85.55,0.065228098,-0.782267484,0.246528713
85.6,-0.206600383,-0.91964852,0.153542755
85.65,-0.46321019,-0.990959424,0.020809167
85.7,-0.685485488,-0.990950623,-0.141714145
85.75,-0.856818777,-0.919499438,-0.321952651
85.8,-0.964358189,-0.781639712,-0.506608221
85.85,-0.999980211,-0.587218903,-0.68213839
85.9,-0.960913595,-0.35020506,-0.835749823
85.95,-0.849965802,-0.087691672,-0.956333067
86,-0.675332808,0.181329346,-1.035270067
86.05,-0.450004147,0.437338902,-1.067055416
86.1,-0.190805569,0.661707437,-1.049686124
86.15,0.082850821,0.838054245,-0.984791817
86.2,0.350416627,0.953450004,-0.877496491
86.25,0.591749408,0.999373768,-0.736022792
86.3,0.788631432,0.972352977,-0.571068801
86.35,0.92615027,0.874237656,-0.395004103
86.4,0.993836213,0.712086435,-0.220945231
86.45,0.986469203,0.497670253,-0.061779386
86.5,0.904492367,0.246627765,0.070790898
86.55,0.753998641,-0.022667712,0.167111221
86.6,0.546289096,-0.290448217,0.220282941
86.65,0.297034082,-0.537000752,0.226662687
86.7,0.025098689,-0.744120336,0.186117163
86.75,-0.248880063,-0.896459266,0.102014951
86.8,-0.504057393,-0.982672267,-0.019043283
86.85,-0.7209679,-0.996271522,-0.167735196
86.9,-0.883014773,-0.936126441,-0.332728824
86.95,-0.97774682,-0.806568889,-0.501542301
87,-0.997824541,-0.617093559,-0.661486252
87.05,-0.941599617,-0.381673223,-0.800617826
87.1,-0.813261258,-0.117737375,-0.908634569
87.15,-0.622535808,0.155111785,-0.977641057
87.2,-0.383960146,0.416551946,-1.002730901
87.25,-0.115782318,0.647054465,-0.982340819
87.3,0.161428135,0.829346615,-0.918350765
87.35,0.426354831,0.949712568,-0.815923362
87.4,0.65857389,0.999034647,-0.683095639
87.45,0.840131895,0.97349516,-0.530154813
87.5,0.956940336,0.874884,-0.368846156
87.55,0.99987774,0.710486407,-0.211473641
87.6,0.96551263,0.492556745,-0.06996208
87.65,0.856389217,0.23741532,0.045047782
87.7,0.680851268,-0.035766,0.125002401
87.75,0.452415253,-0.306399608,0.164075909
87.8,0.188738952,-0.554032302,0.159599601
87.85,-0.089736529,-0.759893154,0.112248346
87.9,-0.361367457,-0.908321835,0.025970478
87.95,-0.604988995,-0.987968331,-0.092332573
88,-0.801566985,-0.992671541,-0.233351499
88.05,-0.935690883,-0.921947973,-0.386096582
88.1,-0.996790346,-0.781050924,-0.538750899
88.15,-0.979978777,-0.58059298,-0.679583236
88.2,-0.886455732,-0.335757899,-0.797850248
88.25,-0.723434235,-0.065159522,-0.884618395
88.3,-0.50359606,0.210567274,-0.933442547
88.35,-0.244115186,0.47033739,-0.940849377
88.4,0.03467623,0.69422877,-0.906588893
88.45,0.310876328,0.865014627,-0.833635451
88.5,0.562732792,0.969496492,-0.7279391
88.55,0.770358024,0.999534382,-0.59794741
88.6,0.917304875,0.952692932,-0.453935742
88.65,0.99187769,0.832451349,-0.307198667
88.7,0.988073546,0.64795829,-0.169165928
88.75,0.90607715,0.413347799,-0.05051204
88.8,0.752267737,0.146666458,0.03967106
88.85,0.538734761,-0.131507601,0.094574015
88.9,0.282338108,-0.39964875,0.110188494
88.95,0.00338506,-0.636949363,0.085604239
89,-0.275972883,-0.824937941,0.023062292
89.05,-0.533497163,-0.948923795,-0.072238865
